place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/Drumkee,Drumkee,"Drumkee is a townland in the southeast of County Tyrone, Northern Ireland. It is directly south of the area currently known as Coalisland  and east, and slightly north, of Dungannon. It is situated in the historic barony of Dungannon Middle and the civil parish of Killyman and covers an area of 285 acres. The barony's tax records dated 1666 list two families living in Drumkee.
The name derives from the Irish: Druim Chaoich (Ridge of the Blind Man) or Druim Ceath (ridge of western aspect).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Killyman,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Tyrone,,,
http://dbpedia.org/resource/Drumkee,Drumkee,"Drumkee is a townland in the southeast of County Tyrone, Northern Ireland. It is directly south of the area currently known as Coalisland  and east, and slightly north, of Dungannon. It is situated in the historic barony of Dungannon Middle and the civil parish of Killyman and covers an area of 285 acres. The barony's tax records dated 1666 list two families living in Drumkee.
The name derives from the Irish: Druim Chaoich (Ridge of the Blind Man) or Druim Ceath (ridge of western aspect).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Killyman,http://dbpedia.org/resource/Category:Barony_of_Oneilland_West,,,
http://dbpedia.org/resource/Drumkee,Drumkee,"Drumkee is a townland in the southeast of County Tyrone, Northern Ireland. It is directly south of the area currently known as Coalisland  and east, and slightly north, of Dungannon. It is situated in the historic barony of Dungannon Middle and the civil parish of Killyman and covers an area of 285 acres. The barony's tax records dated 1666 list two families living in Drumkee.
The name derives from the Irish: Druim Chaoich (Ridge of the Blind Man) or Druim Ceath (ridge of western aspect).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Killyman,http://dbpedia.org/resource/Category:Barony_of_Dungannon_Middle,,,
http://dbpedia.org/resource/Drumkee,Drumkee,"Drumkee is a townland in the southeast of County Tyrone, Northern Ireland. It is directly south of the area currently known as Coalisland  and east, and slightly north, of Dungannon. It is situated in the historic barony of Dungannon Middle and the civil parish of Killyman and covers an area of 285 acres. The barony's tax records dated 1666 list two families living in Drumkee.
The name derives from the Irish: Druim Chaoich (Ridge of the Blind Man) or Druim Ceath (ridge of western aspect).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Tyrone,http://dbpedia.org/resource/Category:Geography_of_County_Tyrone,,,
http://dbpedia.org/resource/Drumkee,Drumkee,"Drumkee is a townland in the southeast of County Tyrone, Northern Ireland. It is directly south of the area currently known as Coalisland  and east, and slightly north, of Dungannon. It is situated in the historic barony of Dungannon Middle and the civil parish of Killyman and covers an area of 285 acres. The barony's tax records dated 1666 list two families living in Drumkee.
The name derives from the Irish: Druim Chaoich (Ridge of the Blind Man) or Druim Ceath (ridge of western aspect).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Tyrone,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:445_establishments,http://dbpedia.org/resource/Category:445,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:445_establishments,http://dbpedia.org/resource/Category:440s_establishments,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_ecclesiastical_provinces_in_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_ecclesiastical_provinces,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_ecclesiastical_provinces_in_Ireland,http://dbpedia.org/resource/Category:Catholic_Church_in_Ireland,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Dioceses_established_in_the_5th_century,http://dbpedia.org/resource/Category:Christian_organizations_established_in_the_5th_century,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Dioceses_established_in_the_5th_century,http://dbpedia.org/resource/Category:Dioceses_by_century_of_establishment,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_Archdiocese_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_dioceses_in_Northern_Ireland,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_Archdiocese_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_Ecclesiastical_Province_of_Armagh,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_Archdiocese_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_dioceses_in_Ireland,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_Ecclesiastical_Province_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_ecclesiastical_provinces_in_the_United_Kingdom,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_Ecclesiastical_Province_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_ecclesiastical_provinces_in_Ireland,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Bishops_in_the_Roman_Catholic_Ecclesiastical_Province_of_Armagh,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_primates,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Archbishops_of_Armagh,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_in_Ireland_by_archdiocese,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_bishops_in_Northern_Ireland_by_diocese,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_Archdiocese_of_Armagh,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_of_Armagh,http://dbpedia.org/resource/Category:Roman_Catholic_archbishops_in_the_United_Kingdom_by_diocese,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Armagh,http://dbpedia.org/resource/Category:County_Armagh,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Armagh,http://dbpedia.org/resource/Category:Religion_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Meath,http://dbpedia.org/resource/Category:County_Meath,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Meath,http://dbpedia.org/resource/Category:Religion_in_the_Republic_of_Ireland_by_county,,,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Armagh,Roman Catholic Archdiocese of Armagh,"The Roman Catholic Archdiocese of Armagh (Latin: ""Archidioecesis Ardmachana""; Irish: ""Ard-Deoise Ard Mhacha"") is a Latin ecclesiastical jurisdiction of the Catholic Church situated in Ireland. Its ordinary is the Archbishop of Armagh, who serves concurrently as the metropolitan of the ecclesiastical province of Armagh and holds the title of Primate of All Ireland, the highest-ranking prelate in the Irish Catholic hierarchy.
The mother church of the archdiocese is St Patrick's Cathedral, a site of profound historical and spiritual significance. The archdiocese’s claim to primatial status is rooted in its founding by Saint Patrick circa 445, establishing it as the principal see of Irish Christianity. Its recognition as a metropolitan province was formalized in 1152 by the Synod of Kells, affirming its ecclesial preeminence.
The current archbishop, Eamon Martin, has held office since 2024. He is assisted by auxiliary bishop Michael Router, appointed in 2019.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Londonderry,http://dbpedia.org/resource/Category:County_Londonderry,,,
